file,variant,orig_bytes,out_bytes,orig_curve_cmds,out_curve_cmds
promotions/需.svg,bronze,4389,749,32,44
promotions/学.svg,oracle,4386,625,18,22
promotions/言.svg,oracle,3408,742,30,38
promotions/演.svg,seal,5353,914,30,38
promotions/一.svg,oracle,1941,564,28,36
promotions/依.svg,oracle,3619,567,21,28
promotions/异.svg,seal,3597,624,18,23
promotions/抑.svg,oracle,3680,405,13,13
promotions/译.svg,seal,5991,942,26,30
promotions/翼.svg,oracle,4927,561,17,20
promotions/音.svg,bronze,5192,873,74,54
promotions/银.svg,seal,4599,958,30,43
promotions/隐.svg,seal,6291,943,23,26
promotions/应.svg,bronze,3716,591,21,28
promotions/英.svg,bronze,9421,1090,61,68
promotions/用.svg,oracle,4793,431,14,15
promotions/游.svg,oracle,3643,789,37,46
promotions/诱.svg,seal,3892,663,18,23
promotions/鱼.svg,oracle,6020,649,20,20
promotions/雨.svg,oracle,2815,500,22,28
promotions/语.svg,bronze,6839,1148,82,62
promotions/预.svg,seal,5150,873,26,35
promotions/御.svg,oracle,4956,851,36,45
promotions/愈.svg,bronze,4805,689,24,33
promotions/员.svg,oracle,3966,665,22,24
promotions/援.svg,seal,5375,848,21,27
promotions/远.svg,oracle,4176,883,42,59
promotions/运.svg,seal,6077,929,26,31
promotions/贼.svg,bronze,6212,976,39,53
promotions/炸.svg,bronze,6955,1090,84,68
promotions/战.svg,bronze,6502,1186,56,78
promotions/折.svg,oracle,4213,797,36,48
promotions/侦.svg,seal,3221,582,18,23
promotions/阵.svg,oracle,4705,861,34,46
promotions/正.svg,oracle,3815,790,32,42
promotions/支.svg,seal,3125,518,12,12
promotions/制.svg,bronze,6109,1078,46,59
promotions/治.svg,seal,4796,865,28,38
promotions/置.svg,oracle,4352,777,31,39
promotions/重.svg,oracle,3521,542,19,23
promotions/助.svg,seal,3108,575,15,18
promotions/驻.svg,seal,4733,783,23,28
promotions/专.svg,oracle,4922,529,17,20
promotions/装.svg,seal,4451,766,22,27
promotions/追.svg,oracle,3428,749,34,46
promotions/子.svg,oracle,4268,579,15,16
promotions/自.svg,oracle,3927,457,13,13
promotions/纵.svg,seal,6288,1060,29,42
promotions/阻.svg,seal,3271,654,23,27
promotions/作.svg,oracle,2347,435,17,18
proposals/议.svg,bronze,12818,1376,85,89
resources/埃.svg,seal,3956,553,13,13
resources/澳.svg,seal,6936,1078,33,51
resources/白.svg,oracle,2252,362,14,18
resources/比.svg,oracle,4320,760,36,43
resources/布.svg,bronze,2764,457,15,19
resources/草.svg,seal,4482,801,25,33
resources/茶.svg,seal,4271,827,27,38
resources/场.svg,seal,3655,686,20,27
resources/绸.svg,seal,5157,809,21,25
resources/大.svg,oracle,2903,343,12,14
resources/代.svg,seal,2805,537,15,21
resources/地.svg,bronze,5173,995,41,56
resources/丁.svg,oracle,2500,414,14,16
resources/断.svg,bronze,4850,933,59,66
resources/俄.svg,seal,3909,604,13,15
resources/啡.svg,seal,6914,960,26,33
resources/蜂.svg,seal,3634,684,16,20
resources/柑.svg,oracle,4897,546,18,23
resources/橄.svg,seal,4241,758,21,26
resources/膏.svg,oracle,4213,647,22,27
resources/哥.svg,seal,3335,627,20,25
resources/汞.svg,seal,5494,918,27,37
resources/古.svg,oracle,4733,867,34,44
resources/龟.svg,oracle,5553,614,21,19
resources/桂.svg,seal,4025,656,16,17
resources/海.svg,bronze,4642,734,29,43
resources/琥.svg,seal,4836,749,18,24
resources/花.svg,seal,4729,783,27,37
resources/化.svg,oracle,3337,787,41,50
resources/蕉.svg,seal,5844,1051,33,45
resources/金.svg,bronze,3715,873,59,67
resources/鲸.svg,seal,6864,1204,44,57
resources/景.svg,seal,3528,624,20,25
resources/酒.svg,oracle,5608,748,32,36
resources/橘.svg,seal,5441,901,22,28
resources/具.svg,oracle,7683,1061,44,60
resources/军.svg,bronze,5243,976,35,45
resources/咖.svg,seal,3940,709,22,25
resources/裤.svg,seal,5076,820,23,30
resources/扩.svg,seal,6373,1044,30,40
resources/榄.svg,seal,5616,934,32,41
resources/雷.svg,oracle,4209,629,24,28
resources/理.svg,bronze,6160,1105,61,65
resources/利.svg,oracle,6256,910,43,65
resources/料.svg,bronze,4579,1250,75,94
resources/垄.svg,bronze,24423,2746,145,157
resources/鹿.svg,oracle,5924,583,16,20
resources/露.svg,seal,6377,1201,35,46
resources/铝.svg,bronze,5162,1150,51,75
resources/伦.svg,seal,4903,818,23,31
resources/马.svg,oracle,6388,692,19,22
resources/玛.svg,oracle,6388,692,19,22
resources/麦.svg,oracle,2512,417,13,14
resources/毛.svg,bronze,2612,413,12,13
resources/煤.svg,seal,5070,893,27,37
resources/米.svg,oracle,2868,610,30,45
resources/蜜.svg,seal,7205,1078,29,41
resources/棉.svg,seal,4456,893,28,35
resources/木.svg,oracle,2292,330,14,12
resources/难.svg,bronze,6275,891,26,35
resources/牛.svg,oracle,2912,769,33,41
resources/螃.svg,seal,6405,940,25,30
resources/皮.svg,bronze,2972,503,17,20
resources/匹.svg,bronze,2554,736,32,44
resources/品.svg,oracle,4135,861,39,51
resources/珀.svg,seal,4836,749,18,24
resources/葡.svg,oracle,8408,737,22,22
resources/漆.svg,bronze,9227,1077,398,66
resources/企.svg,oracle,2140,450,16,19
resources/情.svg,seal,4723,738,16,14
resources/染.svg,seal,5314,897,27,37
resources/肉.svg,oracle,1514,287,13,13
resources/塞.svg,oracle,6051,740,30,44
resources/色.svg,bronze,22249,2064,120,113
resources/石.svg,oracle,1691,302,13,15
resources/水.svg,oracle,3839,504,24,32
resources/丝.svg,oracle,4316,619,20,22
resources/松.svg,bronze,4506,955,47,59
resources/炭.svg,seal,3453,735,25,36
resources/糖.svg,seal,6348,1090,32,43
resources/萄.svg,seal,5272,769,18,22
resources/铁.svg,seal,5554,1026,31,43
resources/铜.svg,bronze,5991,1178,47,64
resources/头.svg,bronze,3505,667,27,39
resources/团.svg,bronze,7231,1060,48,58
resources/瓦.svg,seal,1810,415,14,15
resources/玩.svg,seal,3255,597,20,22
resources/线.svg,seal,6746,630,17,20
resources/香.svg,oracle,3625,782,31,49
resources/象.svg,oracle,4841,562,15,15
resources/硝.svg,seal,4617,922,30,44
resources/小.svg,oracle,2593,726,36,48
resources/蟹.svg,seal,6405,940,25,30
resources/牙.svg,bronze,3848,754,70,47
resources/雅.svg,seal,4580,798,22,26
resources/亚.svg,oracle,3450,467,15,15
resources/烟.svg,bronze,6889,1120,79,63
resources/盐.svg,bronze,5407,964,50,58
resources/羊.svg,oracle,2302,360,13,12
resources/业.svg,bronze,9009,1291,56,70
resources/遗.svg,bronze,5610,1079,90,82
resources/银.svg,seal,4599,958,30,43
resources/油.svg,bronze,3937,736,28,39
resources/铀.svg,seal,4714,819,27,34
resources/鱼.svg,oracle,6020,649,20,20
resources/玉.svg,oracle,3121,651,28,36
resources/源.svg,seal,3780,793,21,27
resources/展.svg,seal,5405,895,24,33
resources/珍.svg,seal,3851,682,24,36
resources/址.svg,seal,3706,660,20,21
resources/珠.svg,seal,3747,612,17,17
resources/妆.svg,oracle,6216,555,16,20
resources/资.svg,seal,4458,857,31,41
resources/子.svg,oracle,4268,579,15,16
resources/仔.svg,seal,2891,540,16,24
resources/钻.svg,seal,7739,1160,35,51
routes/商.svg,oracle,4162,853,36,44
stats/案.svg,seal,4883,762,20,24
stats/巴.svg,oracle,3277,402,12,12
stats/比.svg,oracle,4320,760,36,43
stats/便.svg,bronze,3758,595,18,24
stats/别.svg,oracle,3717,508,19,24
stats/厕.svg,seal,3506,687,22,26
stats/策.svg,bronze,5206,1035,52,70
stats/差.svg,bronze,4889,900,44,53
stats/成.svg,oracle,3134,493,19,24
stats/城.svg,bronze,6863,1217,67,79
stats/程.svg,bronze,4309,687,24,30
stats/大.svg,oracle,2903,343,12,14
stats/单.svg,oracle,3592,714,30,38
stats/地.svg,bronze,5173,995,41,56
stats/点.svg,seal,5110,1030,40,54
stats/动.svg,bronze,6250,1232,72,85
stats/独.svg,seal,4835,771,24,27
stats/度.svg,oracle,4328,570,20,24
stats/队.svg,oracle,3702,588,19,24
stats/范.svg,bronze,3088,607,22,32
stats/防.svg,seal,3971,673,21,24
stats/房.svg,seal,3005,570,14,14
stats/访.svg,seal,4484,748,21,27
stats/费.svg,bronze,4202,571,17,16
stats/否.svg,bronze,2977,439,14,15
stats/府.svg,bronze,3665,662,16,16
stats/改.svg,oracle,3469,536,17,19
stats/概.svg,seal,5269,910,28,38
stats/工.svg,oracle,2634,420,14,15
stats/公.svg,oracle,2992,777,37,50
stats/关.svg,oracle,4146,814,36,49
stats/滚.svg,seal,6179,946,25,30
stats/过.svg,bronze,5060,896,75,56
stats/海.svg,bronze,4642,734,29,43
stats/害.svg,bronze,4188,569,18,18
stats/轰.svg,seal,7212,999,28,31
stats/化.svg,oracle,3337,787,41,50
stats/话.svg,bronze,5382,999,58,63
stats/击.svg,seal,6471,970,27,32
stats/级.svg,seal,4711,701,17,19
stats/急.svg,seal,4107,662,15,19
stats/计.svg,seal,3852,694,22,24
stats/记.svg,bronze,21646,2397,123,127
stats/迹.svg,bronze,5885,937,75,56
stats/建.svg,oracle,5820,736,21,26
stats/交.svg,seal,2394,423,14,13
stats/教.svg,oracle,3957,656,22,32
stats/截.svg,seal,5093,844,25,29
stats/界.svg,seal,3234,747,26,33
stats/紧.svg,seal,4712,762,24,27
stats/晋.svg,oracle,5287,665,21,26
stats/竞.svg,oracle,6639,979,40,47
stats/据.svg,seal,4132,705,18,19
stats/决.svg,seal,4614,830,26,34
stats/空.svg,bronze,3144,477,13,13
stats/况.svg,oracle,4084,553,18,23
stats/扩.svg,seal,6373,1044,30,40
stats/拦.svg,seal,5583,925,19,26
stats/乐.svg,oracle,3683,508,16,16
stats/理.svg,bronze,6160,1105,61,65
stats/力.svg,oracle,1524,318,13,13
stats/立.svg,oracle,2341,367,12,12
stats/利.svg,oracle,6256,910,43,65
stats/联.svg,oracle,2298,417,15,16
stats/量.svg,oracle,3696,508,17,18
stats/列.svg,bronze,36399,3743,178,188
stats/录.svg,oracle,3561,624,28,41
stats/伦.svg,seal,4903,818,23,31
stats/贸.svg,bronze,4384,641,21,25
stats/们.svg,seal,3885,708,19,22
stats/盟.svg,oracle,3914,632,21,26
stats/眠.svg,seal,4456,893,28,35
stats/民.svg,oracle,4569,503,16,17
stats/命.svg,oracle,2890,721,33,43
stats/目.svg,oracle,8302,820,33,36
stats/票.svg,seal,4768,979,31,44
stats/品.svg,oracle,4135,861,39,51
stats/平.svg,bronze,4627,869,43,53
stats/其.svg,oracle,6171,586,20,20
stats/奇.svg,seal,3173,615,19,25
stats/器.svg,bronze,6509,1023,82,64
stats/强.svg,seal,6957,1149,38,50
stats/情.svg,seal,4723,738,16,14
stats/请.svg,bronze,7546,1294,95,89
stats/求.svg,oracle,3687,440,14,14
stats/区.svg,oracle,4725,706,24,31
stats/屈.svg,bronze,2806,553,19,25
stats/人.svg,oracle,1900,267,12,12
stats/赛.svg,seal,7205,1187,38,54
stats/设.svg,seal,5398,828,23,29
stats/升.svg,oracle,2918,578,21,28
stats/胜.svg,seal,3514,638,17,17
stats/施.svg,seal,4419,739,21,26
stats/世.svg,bronze,3805,661,66,40
stats/市.svg,oracle,3562,628,25,36
stats/寿.svg,bronze,4862,710,23,29
stats/售.svg,seal,3610,706,21,23
stats/述.svg,bronze,5552,1024,84,72
stats/数.svg,bronze,7320,1121,82,62
stats/水.svg,oracle,3839,504,24,32
stats/睡.svg,seal,4267,894,31,45
stats/损.svg,seal,4152,723,22,27
stats/所.svg,bronze,3725,974,60,69
stats/他.svg,seal,3508,613,18,25
stats/藤.svg,bronze,6099,1163,52,73
stats/提.svg,seal,4072,698,20,24
stats/跳.svg,seal,4291,814,25,41
stats/统.svg,seal,5023,706,18,20
stats/投.svg,seal,4341,728,19,22
stats/土.svg,oracle,2673,375,13,13
stats/围.svg,bronze,5910,1022,44,52
stats/伟.svg,seal,4151,686,18,24
stats/委.svg,oracle,3420,495,15,17
stats/位.svg,bronze,2250,368,13,14
stats/文.svg,oracle,3399,456,16,19
stats/问.svg,oracle,5143,971,43,54
stats/我.svg,oracle,3806,505,15,17
stats/物.svg,oracle,3159,791,40,54
stats/系.svg,oracle,3461,436,16,18
stats/闲.svg,bronze,5307,986,40,52
stats/项.svg,seal,3885,726,23,34
stats/销.svg,seal,5046,950,33,49
stats/协.svg,bronze,8573,1373,78,94
stats/形.svg,seal,3441,681,24,34
stats/修.svg,seal,4147,814,27,41
stats/宣.svg,oracle,4504,523,15,19
stats/压.svg,seal,5814,929,25,30
stats/摇.svg,seal,4830,794,20,23
stats/议.svg,bronze,12818,1376,85,89
stats/易.svg,oracle,2690,481,22,29
stats/用.svg,oracle,4793,431,14,15
stats/由.svg,oracle,2906,477,17,22
stats/御.svg,oracle,4956,851,36,45
stats/援.svg,seal,5375,848,21,27
stats/源.svg,seal,3780,793,21,27
stats/赞.svg,seal,5375,722,15,15
stats/造.svg,bronze,7194,1055,75,56
stats/展.svg,seal,5405,895,24,33
stats/战.svg,bronze,6502,1186,56,78
stats/长.svg,oracle,4360,434,15,18
stats/政.svg,oracle,3276,673,25,34
stats/置.svg,oracle,4352,777,31,39
stats/州.svg,oracle,3155,526,19,25
stats/住.svg,seal,4733,783,23,28
stats/助.svg,seal,3108,575,15,18
stats/筑.svg,seal,5055,758,24,30
stats/资.svg,seal,4458,857,31,41
stats/宗.svg,oracle,3425,482,18,23
stats/作.svg,oracle,2347,435,17,18
status/败.svg,oracle,5285,631,18,22
status/成.svg,oracle,3134,493,19,24
status/谍.svg,seal,6659,923,21,24
status/盾.svg,oracle,3002,454,14,14
status/功.svg,bronze,2268,671,52,57
status/果.svg,bronze,5858,1076,54,67
status/和.svg,bronze,4930,881,76,60
status/毁.svg,bronze,5447,1022,56,63
status/获.svg,oracle,3490,578,25,35
status/击.svg,seal,6471,970,27,32
status/级.svg,seal,4711,701,17,19
status/间.svg,bronze,5069,994,44,60
status/降.svg,oracle,5371,643,18,23
status/结.svg,seal,4220,731,24,26
status/戎.svg,oracle,4079,495,14,15
status/升.svg,oracle,2918,578,21,28
status/失.svg,bronze,3269,706,52,55
status/提.svg,seal,4072,698,20,24
status/医.svg,seal,2741,488,13,12
status/造.svg,bronze,7194,1055,75,56
status/止.svg,oracle,2653,624,28,38
status/抓.svg,seal,6739,1056,33,45
status/踪.svg,bronze,7483,1096,41,47
status/足.svg,oracle,4622,458,14,14
teams/标.svg,seal,6155,1067,36,48
teams/带.svg,oracle,5325,911,36,46
teams/队.svg,oracle,3702,588,19,24
teams/丝.svg,oracle,4316,619,20,22
teams/图.svg,bronze,7351,1086,48,59
teams/团.svg,bronze,7231,1060,48,58
technologies/班.svg,bronze,5517,902,72,50
technologies/搬.svg,seal,5537,868,23,30
technologies/堡.svg,oracle,3679,493,14,15
technologies/币.svg,seal,5555,879,30,43
technologies/变.svg,bronze,4829,744,28,37
technologies/兵.svg,oracle,4481,825,36,50
technologies/材.svg,seal,3246,594,16,19
technologies/测.svg,bronze,4837,840,33,52
technologies/产.svg,bronze,4608,919,44,54
technologies/场.svg,seal,3655,686,20,27
technologies/成.svg,oracle,3134,493,19,24
technologies/城.svg,bronze,6863,1217,67,79
technologies/程.svg,bronze,4309,687,24,30
technologies/池.svg,bronze,3517,874,58,66
technologies/持.svg,bronze,3440,764,31,42
technologies/畜.svg,oracle,4195,635,24,29
technologies/船.svg,bronze,3164,624,24,30
technologies/大.svg,oracle,2903,343,12,14
technologies/弹.svg,oracle,3021,468,17,19
technologies/导.svg,seal,6349,1139,41,59
technologies/道.svg,bronze,6684,1069,83,71
technologies/德.svg,oracle,5828,1010,45,61
technologies/镫.svg,seal,6628,1169,41,57
technologies/电.svg,bronze,4120,786,33,51
technologies/钓.svg,bronze,5189,1032,63,67
technologies/动.svg,bronze,6250,1232,72,85
technologies/队.svg,oracle,3702,588,19,24
technologies/盾.svg,oracle,3002,454,14,14
technologies/尔.svg,bronze,4053,756,72,52
technologies/发.svg,oracle,2640,367,15,18
technologies/方.svg,oracle,1997,301,12,12
technologies/防.svg,seal,3971,673,21,24
technologies/飞.svg,seal,3550,560,14,12
technologies/复.svg,oracle,3367,510,18,20
technologies/溉.svg,bronze,4860,830,31,45
technologies/钢.svg,oracle,5418,676,23,26
technologies/高.svg,oracle,4711,631,25,33
technologies/更.svg,oracle,3674,489,17,19
technologies/工.svg,oracle,2634,420,14,15
technologies/攻.svg,bronze,3813,842,54,60
technologies/灌.svg,seal,7039,1105,38,51
technologies/光.svg,oracle,5076,465,14,15
technologies/海.svg,bronze,4642,734,29,43
technologies/航.svg,seal,3311,641,18,25
technologies/合.svg,oracle,4227,499,20,21
technologies/核.svg,seal,4773,838,22,29
technologies/黑.svg,oracle,3131,470,18,18
technologies/化.svg,oracle,3337,787,41,50
technologies/换.svg,seal,5720,862,22,29
technologies/火.svg,oracle,4855,702,26,35
technologies/货.svg,seal,3551,666,21,28
technologies/霍.svg,oracle,5387,969,36,52
technologies/机.svg,seal,2918,579,15,17
technologies/激.svg,seal,5834,931,27,38
technologies/级.svg,seal,4711,701,17,19
technologies/集.svg,oracle,4398,537,17,21
technologies/纪.svg,bronze,2682,717,28,36
technologies/技.svg,seal,4017,620,15,17
technologies/济.svg,bronze,4619,823,36,53
technologies/加.svg,bronze,3251,791,56,63
technologies/件.svg,seal,2700,527,15,20
technologies/建.svg,oracle,5820,736,21,26
technologies/箭.svg,bronze,3708,676,24,33
technologies/教.svg,oracle,3957,656,22,32
technologies/解.svg,oracle,7447,889,30,40
technologies/金.svg,bronze,3715,873,59,67
technologies/进.svg,oracle,4650,809,33,43
technologies/京.svg,oracle,4189,497,14,15
technologies/经.svg,bronze,4101,784,30,41
technologies/精.svg,seal,4772,922,29,34
technologies/景.svg,seal,3528,624,20,25
technologies/具.svg,oracle,7683,1061,44,60
technologies/聚.svg,seal,5063,943,28,42
technologies/军.svg,bronze,5243,976,35,45
technologies/科.svg,seal,4254,714,16,18
technologies/客.svg,bronze,4099,617,20,24
technologies/控.svg,seal,4703,779,20,26
technologies/矿.svg,seal,1415,360,15,19
technologies/扩.svg,seal,6373,1044,30,40
technologies/来.svg,oracle,2380,420,12,12
technologies/黎.svg,seal,5331,887,28,44
technologies/理.svg,bronze,6160,1105,61,65
technologies/力.svg,oracle,1524,318,13,13
technologies/联.svg,oracle,2298,417,15,16
technologies/量.svg,oracle,3696,508,17,18
technologies/料.svg,bronze,4579,1250,75,94
technologies/裂.svg,seal,4909,788,22,28
technologies/零.svg,seal,4645,935,34,51
technologies/令.svg,oracle,3301,410,17,19
technologies/露.svg,seal,6377,1201,35,46
technologies/轮.svg,bronze,5827,956,58,61
technologies/论.svg,bronze,6170,1079,83,65
technologies/马.svg,oracle,6388,692,19,22
technologies/矛.svg,bronze,3021,747,53,56
technologies/米.svg,oracle,2868,610,30,45
technologies/明.svg,oracle,5317,706,28,38
technologies/命.svg,oracle,2890,721,33,43
technologies/木.svg,oracle,2292,330,14,12
technologies/牧.svg,oracle,3785,538,15,18
technologies/墓.svg,seal,5697,987,26,33
technologies/纳.svg,bronze,3213,772,31,41
technologies/脑.svg,seal,3780,818,28,42
technologies/能.svg,bronze,2950,510,16,15
technologies/炮.svg,seal,4305,816,24,36
technologies/批.svg,bronze,1935,384,13,13
technologies/品.svg,oracle,4135,861,39,51
technologies/骑.svg,bronze,17043,2292,142,189
technologies/汽.svg,seal,3960,778,30,45
technologies/器.svg,bronze,6509,1023,82,64
technologies/墙.svg,oracle,6051,807,29,41
technologies/勤.svg,bronze,5065,957,58,63
technologies/青.svg,bronze,5074,886,41,48
technologies/燃.svg,bronze,5215,859,32,40
technologies/人.svg,oracle,1900,267,12,12
technologies/任.svg,oracle,2399,375,12,13
technologies/烧.svg,seal,5158,904,31,45
technologies/射.svg,oracle,3712,485,17,16
technologies/生.svg,oracle,2014,365,12,12
technologies/石.svg,oracle,1691,302,13,15
technologies/世.svg,bronze,3805,661,66,40
technologies/市.svg,oracle,3562,628,25,36
technologies/事.svg,oracle,3432,446,14,15
technologies/收.svg,seal,3893,635,18,22
technologies/属.svg,bronze,11440,1377,88,88
technologies/术.svg,oracle,2566,433,18,25
technologies/数.svg,bronze,7320,1121,82,62
technologies/刷.svg,seal,3488,652,18,23
technologies/斯.svg,bronze,4725,1033,64,73
technologies/塑.svg,oracle,6687,1048,44,57
technologies/索.svg,oracle,5497,547,18,20
technologies/锁.svg,seal,5318,1074,34,46
technologies/膛.svg,bronze,9828,1151,70,70
technologies/陶.svg,bronze,4028,942,61,70
technologies/特.svg,seal,4426,755,18,25
technologies/天.svg,oracle,3424,674,29,37
technologies/铁.svg,seal,5554,1026,31,43
technologies/铜.svg,bronze,5991,1178,47,64
technologies/统.svg,seal,5023,706,18,20
technologies/透.svg,seal,5418,850,22,28
technologies/图.svg,bronze,7351,1086,48,59
technologies/徒.svg,oracle,3956,711,29,41
technologies/土.svg,oracle,2673,375,13,13
technologies/维.svg,bronze,4186,797,31,39
technologies/伟.svg,seal,4151,686,18,24
technologies/卫.svg,oracle,4334,865,42,58
technologies/未.svg,oracle,3985,418,12,12
technologies/文.svg,oracle,3399,456,16,19
technologies/务.svg,bronze,4847,947,58,65
technologies/系.svg,oracle,3461,436,16,18
technologies/先.svg,oracle,2867,404,13,14
technologies/线.svg,seal,6746,630,17,20
technologies/写.svg,seal,5297,884,21,25
technologies/械.svg,seal,5484,878,21,27
technologies/信.svg,bronze,13189,1529,83,88
technologies/星.svg,oracle,3806,569,20,24
technologies/行.svg,oracle,3916,811,39,55
technologies/形.svg,seal,3441,681,24,34
technologies/学.svg,oracle,4386,625,18,22
technologies/药.svg,bronze,7247,945,71,47
technologies/业.svg,bronze,9009,1291,56,70
technologies/异.svg,seal,3597,624,18,23
technologies/音.svg,bronze,5192,873,74,54
technologies/银.svg,seal,4599,958,30,43
technologies/隐.svg,seal,6291,943,23,26
technologies/印.svg,oracle,3680,405,13,13
technologies/鱼.svg,oracle,6020,649,20,20
technologies/育.svg,oracle,4153,660,26,36
technologies/预.svg,seal,5150,873,26,35
technologies/御.svg,oracle,4956,851,36,45
technologies/运.svg,seal,6077,929,26,31
technologies/葬.svg,oracle,4088,545,19,23
technologies/造.svg,bronze,7194,1055,75,56
technologies/展.svg,seal,5405,895,24,33
technologies/占.svg,oracle,5550,594,20,25
technologies/战.svg,bronze,6502,1186,56,78
technologies/长.svg,oracle,4360,434,15,18
technologies/蒸.svg,seal,6127,1051,37,51
technologies/支.svg,seal,3125,518,12,12
technologies/制.svg,bronze,6109,1078,46,59
technologies/智.svg,oracle,3679,649,24,31
technologies/重.svg,oracle,3521,542,19,23
technologies/筑.svg,seal,5055,758,24,30
technologies/铸.svg,oracle,5897,758,22,29
technologies/子.svg,oracle,4268,579,15,16
technologies/作.svg,oracle,2347,435,17,18
terrain/埃.svg,seal,3956,553,13,13
terrain/岸.svg,seal,3048,603,19,25
terrain/奥.svg,seal,5085,969,28,40
terrain/澳.svg,seal,6936,1078,33,51
terrain/巴.svg,oracle,3277,402,12,12
terrain/白.svg,oracle,2252,362,14,18
terrain/百.svg,oracle,4796,469,15,18
terrain/堡.svg,oracle,3679,493,14,15
terrain/比.svg,oracle,4320,760,36,43
terrain/标.svg,seal,6155,1067,36,48
terrain/冰.svg,bronze,2860,618,30,44
terrain/布.svg,bronze,2764,457,15,19
terrain/草.svg,seal,4482,801,25,33
terrain/场.svg,seal,3655,686,20,27
terrain/出.svg,oracle,3541,508,16,19
terrain/川.svg,oracle,2865,564,24,35
terrain/春.svg,oracle,5452,988,44,62
terrain/丛.svg,bronze,19107,1918,92,98
terrain/大.svg,oracle,2903,343,12,14
terrain/丹.svg,oracle,2780,482,16,20
terrain/岛.svg,seal,4889,871,28,40
terrain/道.svg,bronze,6684,1069,83,71
terrain/德.svg,oracle,5828,1010,45,61
terrain/地.svg,bronze,5173,995,41,56
terrain/堤.svg,seal,3452,697,20,25
terrain/蒂.svg,seal,5760,767,16,18
terrain/点.svg,seal,5110,1030,40,54
terrain/度.svg,oracle,4328,570,20,24
terrain/多.svg,oracle,4286,514,17,22
terrain/恩.svg,seal,3593,613,20,18
terrain/尔.svg,bronze,4053,756,72,52
terrain/泛.svg,seal,4346,801,24,33
terrain/菲.svg,seal,4902,753,21,28
terrain/峰.svg,seal,4373,730,20,27
terrain/佛.svg,seal,3792,701,22,30
terrain/阜.svg,oracle,2766,394,15,18
terrain/盖.svg,oracle,5082,627,16,19
terrain/戈.svg,oracle,2459,333,12,12
terrain/哥.svg,seal,3335,627,20,25
terrain/功.svg,bronze,2268,671,52,57
terrain/拱.svg,seal,5137,846,22,30
terrain/鬼.svg,oracle,4608,570,25,29
terrain/哈.svg,seal,2618,531,21,23
terrain/海.svg,bronze,4642,734,29,43
terrain/河.svg,oracle,2673,358,15,20
terrain/宏.svg,seal,3556,633,18,27
terrain/洪.svg,seal,5356,978,31,47
terrain/湖.svg,bronze,4318,687,28,38
terrain/花.svg,seal,4729,783,27,37
terrain/毁.svg,bronze,5447,1022,56,63
terrain/彗.svg,oracle,3736,491,16,18
terrain/火.svg,oracle,4855,702,26,35
terrain/基.svg,oracle,4206,566,18,20
terrain/吉.svg,oracle,4685,861,34,46
terrain/加.svg,bronze,3251,791,56,63
terrain/礁.svg,bronze,2979,620,21,27
terrain/角.svg,oracle,7673,657,21,20
terrain/京.svg,oracle,4189,497,14,15
terrain/精.svg,seal,4772,922,29,34
terrain/景.svg,seal,3528,624,20,25
terrain/局.svg,seal,2877,600,16,20
terrain/巨.svg,bronze,3851,748,37,42
terrain/具.svg,oracle,7683,1061,44,60
terrain/克.svg,oracle,2329,433,17,21
terrain/空.svg,bronze,3144,477,13,13
terrain/口.svg,oracle,3008,706,29,38
terrain/扩.svg,seal,6373,1044,30,40
terrain/拉.svg,seal,3459,602,16,18
terrain/赖.svg,seal,4993,869,25,32
terrain/朗.svg,seal,4338,754,20,24
terrain/雷.svg,oracle,4209,629,24,28
terrain/力.svg,oracle,1524,318,13,13
terrain/利.svg,oracle,6256,910,43,65
terrain/裂.svg,seal,4909,788,22,28
terrain/林.svg,oracle,3514,511,15,18
terrain/陵.svg,bronze,4601,1012,62,75
terrain/龙.svg,oracle,4766,523,15,17
terrain/鲁.svg,oracle,7431,858,26,36
terrain/吕.svg,oracle,5113,523,15,17
terrain/绿.svg,oracle,4333,593,18,26
terrain/伦.svg,seal,4903,818,23,31
terrain/罗.svg,oracle,4555,634,22,28
terrain/马.svg,oracle,6388,692,19,22
terrain/玛.svg,oracle,6388,692,19,22
terrain/美.svg,oracle,3122,466,12,13
terrain/门.svg,oracle,4582,618,22,29
terrain/棉.svg,seal,4456,893,28,35
terrain/魔.svg,seal,6380,1116,37,61
terrain/漠.svg,seal,6790,1102,34,51
terrain/慕.svg,bronze,4954,760,25,34
terrain/穆.svg,oracle,4620,474,13,13
terrain/纳.svg,bronze,3213,772,31,41
terrain/能.svg,bronze,2950,510,16,15
terrain/尼.svg,seal,2259,494,15,23
terrain/泥.svg,seal,4308,843,27,40
terrain/努.svg,seal,4767,748,20,24
terrain/帕.svg,seal,3009,589,18,20
terrain/派.svg,seal,4830,990,33,49
terrain/潘.svg,bronze,3964,711,28,38
terrain/皮.svg,bronze,2972,503,17,20
terrain/平.svg,bronze,4627,869,43,53
terrain/乞.svg,oracle,3148,731,38,49
terrain/巧.svg,seal,2005,424,15,17
terrain/青.svg,bronze,5074,886,41,48
terrain/丘.svg,oracle,3848,609,21,33
terrain/区.svg,oracle,4725,706,24,31
terrain/泉.svg,oracle,4682,767,30,43
terrain/群.svg,bronze,4528,731,22,29
terrain/燃.svg,bronze,5215,859,32,40
terrain/热.svg,seal,6364,979,29,42
terrain/人.svg,oracle,1900,267,12,12
